lam,nm\T,K;T=5000 K
2.896000000000e+02;1.087738e-01
2.896250000000e+02;3.686476e-02
2.896500000000e+02;5.678876e-02
2.896750000000e+02;2.253305e-01
2.897000000000e+02;4.433228e-02
2.897250000000e+02;3.980953e-02
2.897500000000e+02;5.540116e-02
2.897750000000e+02;7.099819e-02
2.898000000000e+02;6.823216e-02
2.898250000000e+02;1.327355e-01
2.898500000000e+02;3.171005e-02
2.898750000000e+02;8.650237e-02
2.899000000000e+02;4.616604e-02
2.899250000000e+02;4.636194e-02
2.899500000000e+02;8.123629e-02
2.899750000000e+02;6.538033e-02
2.900000000000e+02;9.459632e-02
2.900250000000e+02;5.783798e-02
2.900500000000e+02;5.647963e-02
2.900750000000e+02;1.348417e-01
2.901000000000e+02;1.271738e-01
2.901250000000e+02;8.101195e-02
2.901500000000e+02;6.948094e-02
2.901750000000e+02;1.184180e-01
2.902000000000e+02;9.272325e-02
2.902250000000e+02;5.140896e-02
2.902500000000e+02;6.301075e-02
2.902750000000e+02;1.185688e-01
2.903000000000e+02;1.794264e-01
2.903250000000e+02;4.046219e-02
2.903500000000e+02;1.492323e-01
2.903750000000e+02;4.135130e-02
2.904000000000e+02;1.720639e-01
2.904250000000e+02;9.760271e-02
2.904500000000e+02;1.566556e-01
2.904750000000e+02;4.850843e-02
2.905000000000e+02;8.788178e-02
2.905250000000e+02;8.798668e-02
2.905500000000e+02;5.584150e-02
2.905750000000e+02;6.344152e-02
2.906000000000e+02;1.656024e-01
2.906250000000e+02;6.434426e-02
2.906500000000e+02;1.898346e-01
2.906750000000e+02;3.033082e-02
2.907000000000e+02;1.610576e-01
2.907250000000e+02;1.674534e-01
2.907500000000e+02;9.649689e-02
2.907750000000e+02;1.284859e-01
2.908000000000e+02;3.306935e-02
2.908250000000e+02;2.051090e-01
2.908500000000e+02;3.263429e-02
2.908750000000e+02;7.025868e-02
2.909000000000e+02;7.669515e-02
2.909250000000e+02;1.210950e-01
2.909500000000e+02;7.194206e-02
2.909750000000e+02;2.132055e-01
2.910000000000e+02;2.993519e-02
2.910250000000e+02;9.289528e-02
2.910500000000e+02;9.429348e-02
2.910750000000e+02;3.036784e-02
2.911000000000e+02;9.037178e-02
2.911250000000e+02;3.872374e-02
2.911500000000e+02;1.469865e-01
2.911750000000e+02;4.052456e-02
2.912000000000e+02;1.806349e-01
2.912250000000e+02;6.539264e-02
2.912500000000e+02;4.797339e-02
2.912750000000e+02;6.238454e-02
2.913000000000e+02;6.585957e-02
2.913250000000e+02;1.317111e-01
2.913500000000e+02;2.201876e-01
2.913750000000e+02;8.402392e-02
2.914000000000e+02;6.981235e-02
2.914250000000e+02;8.973472e-02
2.914500000000e+02;5.778600e-02
2.914750000000e+02;3.791063e-02
2.915000000000e+02;4.862438e-02
2.915250000000e+02;1.141164e-01
2.915500000000e+02;8.078591e-02
2.915750000000e+02;4.911995e-02
2.916000000000e+02;1.443414e-01
2.916250000000e+02;1.269473e-01
2.916500000000e+02;5.082446e-02
2.916750000000e+02;6.518568e-02
2.917000000000e+02;1.642897e-01
2.917250000000e+02;9.676424e-02
2.917500000000e+02;3.790305e-02
2.917750000000e+02;7.201052e-02
2.918000000000e+02;1.186654e-01
2.918250000000e+02;4.881119e-02
2.918500000000e+02;8.651578e-02
2.918750000000e+02;6.299505e-02
2.919000000000e+02;7.283303e-02
2.919250000000e+02;1.193940e-01
2.919500000000e+02;2.124079e-01
2.919750000000e+02;1.527148e-01
2.920000000000e+02;9.473480e-02
2.920250000000e+02;3.270252e-01
2.920500000000e+02;1.272360e-01
2.920750000000e+02;2.669798e-01
2.921000000000e+02;5.257420e-02
2.921250000000e+02;7.654072e-02
2.921500000000e+02;8.719812e-02
2.921750000000e+02;5.693415e-02
2.922000000000e+02;3.827309e-02
2.922250000000e+02;5.274048e-02
2.922500000000e+02;1.227788e-01
2.922750000000e+02;1.631264e-01
2.923000000000e+02;2.063351e-01
2.923250000000e+02;1.084477e-01
2.923500000000e+02;6.256334e-02
2.923750000000e+02;4.644712e-02
2.924000000000e+02;7.700583e-02
2.924250000000e+02;1.647557e-01
2.924500000000e+02;1.227634e-01
2.924750000000e+02;7.151068e-02
2.925000000000e+02;5.384272e-02
2.925250000000e+02;1.817019e-01
2.925500000000e+02;1.198076e-01
2.925750000000e+02;1.262876e-01
2.926000000000e+02;6.062823e-02
2.926250000000e+02;9.175827e-02
2.926500000000e+02;4.148600e-02
2.926750000000e+02;1.626407e-01
2.927000000000e+02;7.458470e-02
2.927250000000e+02;9.064808e-02
2.927500000000e+02;8.953174e-02
2.927750000000e+02;3.383712e-02
2.928000000000e+02;9.282170e-02
2.928250000000e+02;8.785278e-02
2.928500000000e+02;5.005735e-02
2.928750000000e+02;6.231404e-02
2.929000000000e+02;4.353220e-02
2.929250000000e+02;7.787090e-02
2.929500000000e+02;1.410056e-01
2.929750000000e+02;9.240525e-02
2.930000000000e+02;5.115838e-02
2.930250000000e+02;5.073896e-02
2.930500000000e+02;7.016345e-02
2.930750000000e+02;1.098413e-01
2.931000000000e+02;3.474965e-02
2.931250000000e+02;7.209491e-02
2.931500000000e+02;4.274921e-02
2.931750000000e+02;1.027651e-01
2.932000000000e+02;4.958439e-02
2.932250000000e+02;8.035998e-02
2.932500000000e+02;1.446196e-01
2.932750000000e+02;4.079400e-02
2.933000000000e+02;1.031824e-01
2.933250000000e+02;1.546549e-01
2.933500000000e+02;9.744820e-02
2.933750000000e+02;3.080689e-02
2.934000000000e+02;1.030493e-01
2.934250000000e+02;5.675669e-02
2.934500000000e+02;2.959527e-02
2.934750000000e+02;5.346220e-02
2.935000000000e+02;1.166514e-01
2.935250000000e+02;3.311868e-02
2.935500000000e+02;7.760589e-02
2.935750000000e+02;3.054748e-02
2.936000000000e+02;4.920702e-02
2.936250000000e+02;6.371985e-02
2.936500000000e+02;2.076967e-01
2.936750000000e+02;7.831599e-02
2.937000000000e+02;8.035167e-02
2.937250000000e+02;9.210210e-02
2.937500000000e+02;4.459184e-02
2.937750000000e+02;8.542094e-02
2.938000000000e+02;4.794547e-02
2.938250000000e+02;3.832368e-02
2.938500000000e+02;5.595368e-02
2.938750000000e+02;1.837368e-01
2.939000000000e+02;4.936076e-02
2.939250000000e+02;9.737009e-02
2.939500000000e+02;2.647027e-02
2.939750000000e+02;7.693789e-02
2.940000000000e+02;1.002281e-01
2.940250000000e+02;5.371252e-02
2.940500000000e+02;8.385049e-02
2.940750000000e+02;9.417400e-02
2.941000000000e+02;5.926413e-02
2.941250000000e+02;1.687569e-01
2.941500000000e+02;3.066803e-02
2.941750000000e+02;3.717972e-02
2.942000000000e+02;3.667103e-02
2.942250000000e+02;6.851633e-02
2.942500000000e+02;3.112129e-02
2.942750000000e+02;6.716079e-02
2.943000000000e+02;1.345113e-01
2.943250000000e+02;4.262550e-02
2.943500000000e+02;9.118828e-02
2.943750000000e+02;3.465171e-02
2.944000000000e+02;2.565035e-02
2.944250000000e+02;1.938245e-01
2.944500000000e+02;5.599469e-02
2.944750000000e+02;8.953282e-02
2.945000000000e+02;5.033196e-02
2.945250000000e+02;5.497022e-02
2.945500000000e+02;1.061591e-01
2.945750000000e+02;1.247750e-01
2.946000000000e+02;6.133619e-02
2.946250000000e+02;3.673968e-02
2.946500000000e+02;1.022812e-01
2.946750000000e+02;7.394064e-02
2.947000000000e+02;1.048548e-01
2.947250000000e+02;3.997437e-02
2.947500000000e+02;1.325365e-01
2.947750000000e+02;1.012842e-01
2.948000000000e+02;4.042378e-02
2.948250000000e+02;7.348481e-02
2.948500000000e+02;7.810369e-02
2.948750000000e+02;2.509504e-02
2.949000000000e+02;2.363504e-01
2.949250000000e+02;1.511619e-01
2.949500000000e+02;7.198532e-02
2.949750000000e+02;5.563315e-02
2.950000000000e+02;4.423841e-02
2.950250000000e+02;1.599357e-01
2.950500000000e+02;4.559403e-02
2.950750000000e+02;1.180802e-01
2.951000000000e+02;7.520096e-02
2.951250000000e+02;5.818582e-02
2.951500000000e+02;6.428387e-02
2.951750000000e+02;8.722275e-02
2.952000000000e+02;1.614337e-01
2.952250000000e+02;8.210297e-02
2.952500000000e+02;2.541822e-01
2.952750000000e+02;1.154746e-01
2.953000000000e+02;9.761830e-02
2.953250000000e+02;1.672353e-01
2.953500000000e+02;9.763606e-02
2.953750000000e+02;4.887188e-02
2.954000000000e+02;7.311479e-02
2.954250000000e+02;1.456881e-01
2.954500000000e+02;3.755426e-02
2.954750000000e+02;6.088034e-02
2.955000000000e+02;6.972020e-02
2.955250000000e+02;7.878895e-02
2.955500000000e+02;8.519699e-02
2.955750000000e+02;7.462789e-02
2.956000000000e+02;5.651160e-02
2.956250000000e+02;6.528460e-02
2.956500000000e+02;8.457441e-02
2.956750000000e+02;7.685046e-02
2.957000000000e+02;7.180559e-02
2.957250000000e+02;8.147315e-02
2.957500000000e+02;4.964530e-02
2.957750000000e+02;5.114066e-02
2.958000000000e+02;4.830106e-02
2.958250000000e+02;1.033774e-01
2.958500000000e+02;5.949131e-02
2.958750000000e+02;3.928402e-02
2.959000000000e+02;1.673464e-01
2.959250000000e+02;2.112151e-01
2.959500000000e+02;1.355752e-01
2.959750000000e+02;6.093156e-02
2.960000000000e+02;5.829617e-02
2.960250000000e+02;1.465310e-01
2.960500000000e+02;5.128066e-02
2.960750000000e+02;8.334853e-02
2.961000000000e+02;1.361850e-01
2.961250000000e+02;2.533842e-01
2.961500000000e+02;5.832592e-02
2.961750000000e+02;5.960326e-02
2.962000000000e+02;1.014939e-01
2.962250000000e+02;1.892212e-01
2.962500000000e+02;6.773567e-02
2.962750000000e+02;9.524231e-02
2.963000000000e+02;9.287628e-02
2.963250000000e+02;1.256181e-01
2.963500000000e+02;2.643366e-01
2.963750000000e+02;5.794853e-02
2.964000000000e+02;6.619696e-02
2.964250000000e+02;5.357265e-02
2.964500000000e+02;8.832147e-02
2.964750000000e+02;7.698711e-02
2.965000000000e+02;5.760620e-02
2.965250000000e+02;1.285703e-01
2.965500000000e+02;5.633286e-02
2.965750000000e+02;1.289757e-01
2.966000000000e+02;8.338759e-02
2.966250000000e+02;6.722591e-02
2.966500000000e+02;5.968672e-02
2.966750000000e+02;1.909982e-01
2.967000000000e+02;6.331585e-02
2.967250000000e+02;4.194345e-02
2.967500000000e+02;1.089445e-01
2.967750000000e+02;3.261145e-02
2.968000000000e+02;6.990845e-02
2.968250000000e+02;8.341636e-02
2.968500000000e+02;1.328489e-01
2.968750000000e+02;4.114427e-02
2.969000000000e+02;6.774662e-02
2.969250000000e+02;4.272952e-02
2.969500000000e+02;5.795700e-02
2.969750000000e+02;1.351544e-01
2.970000000000e+02;1.241703e-01
2.970250000000e+02;7.294837e-02
2.970500000000e+02;4.332025e-02
2.970750000000e+02;3.879102e-02
2.971000000000e+02;5.614040e-02
2.971250000000e+02;2.070225e-01
2.971500000000e+02;8.287425e-02
2.971750000000e+02;1.572806e-01
2.972000000000e+02;6.300799e-02
2.972250000000e+02;9.632730e-02
2.972500000000e+02;9.377143e-02
2.972750000000e+02;1.108636e-01
2.973000000000e+02;3.980505e-02
2.973250000000e+02;8.586788e-02
2.973500000000e+02;1.379869e-01
2.973750000000e+02;5.820455e-02
2.974000000000e+02;2.133559e-01
2.974250000000e+02;9.719174e-02
2.974500000000e+02;4.008974e-02
2.974750000000e+02;1.115358e-01
2.975000000000e+02;1.146624e-01
2.975250000000e+02;2.420746e-02
2.975500000000e+02;6.268960e-02
2.975750000000e+02;7.416227e-02
2.976000000000e+02;8.025234e-02
2.976250000000e+02;5.894638e-02
2.976500000000e+02;6.422235e-02
2.976750000000e+02;1.881351e-01
2.977000000000e+02;1.386059e-01
2.977250000000e+02;1.627420e-01
2.977500000000e+02;3.185909e-02
2.977750000000e+02;1.551597e-01
2.978000000000e+02;8.526930e-02
2.978250000000e+02;7.038065e-02
2.978500000000e+02;4.179427e-02
2.978750000000e+02;4.731514e-02
2.979000000000e+02;9.071999e-02
2.979250000000e+02;7.942935e-02
2.979500000000e+02;7.963464e-02
2.979750000000e+02;1.059764e-01
2.980000000000e+02;6.760101e-02
2.980250000000e+02;6.764429e-02
2.980500000000e+02;6.911031e-02
2.980750000000e+02;6.722160e-02
2.981000000000e+02;7.701919e-02
2.981250000000e+02;4.591467e-02
2.981500000000e+02;8.195178e-02
2.981750000000e+02;7.286187e-02
2.982000000000e+02;6.704007e-02
2.982250000000e+02;7.572756e-02
2.982500000000e+02;7.735995e-02
2.982750000000e+02;8.648413e-02
2.983000000000e+02;1.018340e-01
2.983250000000e+02;5.183929e-02
2.983500000000e+02;6.974238e-02
2.983750000000e+02;3.776074e-02
2.984000000000e+02;4.507032e-02
2.984250000000e+02;2.120234e-01
2.984500000000e+02;4.429748e-02
2.984750000000e+02;8.378213e-02
2.985000000000e+02;2.737707e-02
2.985250000000e+02;4.723897e-02
2.985500000000e+02;7.768120e-02
2.985750000000e+02;3.945860e-02
2.986000000000e+02;1.023187e-01
2.986250000000e+02;7.900457e-02
2.986500000000e+02;3.536241e-02
2.986750000000e+02;7.050727e-02
2.987000000000e+02;4.409966e-02
2.987250000000e+02;8.480646e-02
2.987500000000e+02;4.406111e-02
2.987750000000e+02;1.285094e-01
2.988000000000e+02;4.862434e-02
2.988250000000e+02;4.211612e-02
2.988500000000e+02;3.265757e-02
2.988750000000e+02;2.849189e-02
2.989000000000e+02;7.454014e-02
2.989250000000e+02;7.519180e-02
2.989500000000e+02;7.305285e-02
2.989750000000e+02;2.079214e-01
2.990000000000e+02;1.323719e-01
2.990250000000e+02;4.440630e-02
2.990500000000e+02;8.782751e-02
2.990750000000e+02;7.699664e-02
2.991000000000e+02;1.284489e-01
2.991250000000e+02;1.775137e-01
2.991500000000e+02;8.842788e-02
2.991750000000e+02;8.725816e-02
2.992000000000e+02;1.371817e-01
2.992250000000e+02;1.202333e-01
2.992500000000e+02;5.180639e-02
2.992750000000e+02;1.440295e-01
2.993000000000e+02;8.770021e-02
2.993250000000e+02;9.170512e-02
2.993500000000e+02;5.581421e-02
2.993750000000e+02;1.144051e-01
2.994000000000e+02;1.343817e-01
2.994250000000e+02;4.785952e-02
2.994500000000e+02;1.727420e-01
2.994750000000e+02;6.842365e-02
2.995000000000e+02;1.179668e-01
2.995250000000e+02;6.707867e-02
2.995500000000e+02;7.779797e-02
2.995750000000e+02;2.264193e-01
2.996000000000e+02;4.132978e-02
2.996250000000e+02;4.774173e-02
2.996500000000e+02;9.143751e-02
2.996750000000e+02;1.411097e-01
2.997000000000e+02;3.911986e-02
2.997250000000e+02;1.343095e-01
2.997500000000e+02;5.497140e-02
2.997750000000e+02;6.765971e-02
2.998000000000e+02;5.755865e-02
2.998250000000e+02;1.201855e-01
2.998500000000e+02;5.536576e-02
2.998750000000e+02;1.658563e-01
2.999000000000e+02;6.538775e-02
2.999250000000e+02;1.991256e-01
2.999500000000e+02;1.095001e-01
2.999750000000e+02;1.368578e-01
3.000000000000e+02;3.921872e-02
3.000250000000e+02;4.848013e-02
3.000500000000e+02;3.509245e-02
3.000750000000e+02;1.444801e-01
3.001000000000e+02;6.580447e-02
3.001250000000e+02;8.527201e-02
3.001500000000e+02;5.714228e-02
3.001750000000e+02;4.094613e-02
3.002000000000e+02;5.981645e-02
3.002250000000e+02;7.531767e-02
3.002500000000e+02;4.542666e-02
3.002750000000e+02;1.071972e-01
3.003000000000e+02;4.335881e-02
3.003250000000e+02;9.596548e-02
3.003500000000e+02;8.683099e-02
3.003750000000e+02;1.182236e-01
3.004000000000e+02;5.947339e-02
3.004250000000e+02;7.328091e-02
3.004500000000e+02;3.686690e-02
3.004750000000e+02;5.873140e-02
3.005000000000e+02;6.880223e-02
3.005250000000e+02;1.286922e-01
3.005500000000e+02;3.873383e-02
3.005750000000e+02;1.216602e-01
3.006000000000e+02;9.579176e-02
3.006250000000e+02;4.761049e-02
3.006500000000e+02;3.115485e-02
3.006750000000e+02;9.421904e-02
3.007000000000e+02;4.749395e-02
3.007250000000e+02;8.150574e-02
3.007500000000e+02;8.100620e-02
3.007750000000e+02;3.758857e-02
3.008000000000e+02;4.338857e-02
3.008250000000e+02;7.094304e-02
3.008500000000e+02;1.431111e-01
3.008750000000e+02;8.106078e-02
3.009000000000e+02;4.347204e-02
3.009250000000e+02;1.063368e-01
3.009500000000e+02;4.787388e-02
3.009750000000e+02;4.655483e-02
3.010000000000e+02;6.325704e-02
3.010250000000e+02;5.994277e-02
3.010500000000e+02;1.282785e-01
3.010750000000e+02;1.196641e-01
3.011000000000e+02;3.811728e-02
3.011250000000e+02;7.783363e-02
3.011500000000e+02;5.563124e-02
3.011750000000e+02;1.004692e-01
3.012000000000e+02;6.136986e-02
3.012250000000e+02;9.980999e-02
3.012500000000e+02;4.664067e-02
3.012750000000e+02;4.709584e-02
3.013000000000e+02;7.549239e-02
3.013250000000e+02;9.359616e-02
3.013500000000e+02;4.587814e-02
3.013750000000e+02;3.728438e-02
3.014000000000e+02;8.816469e-02
3.014250000000e+02;1.605348e-01
3.014500000000e+02;1.084193e-01
3.014750000000e+02;4.235329e-02
3.015000000000e+02;9.863044e-02
3.015250000000e+02;1.551205e-01
3.015500000000e+02;1.286697e-01
3.015750000000e+02;5.918624e-02
3.016000000000e+02;6.229114e-02
3.016250000000e+02;8.542747e-02
3.016500000000e+02;9.333286e-02
3.016750000000e+02;3.859476e-02
3.017000000000e+02;1.001221e-01
3.017250000000e+02;7.433727e-02
3.017500000000e+02;3.478478e-02
3.017750000000e+02;6.165269e-02
3.018000000000e+02;3.721441e-02
3.018250000000e+02;4.476951e-02
3.018500000000e+02;7.789228e-02
3.018750000000e+02;6.338404e-02
3.019000000000e+02;8.753112e-02
3.019250000000e+02;7.788890e-02
3.019500000000e+02;6.654357e-02
3.019750000000e+02;1.361505e-01
3.020000000000e+02;4.817334e-02
3.020250000000e+02;9.315779e-02
3.020500000000e+02;7.431911e-02
3.020750000000e+02;1.885296e-01
3.021000000000e+02;1.322065e-01
3.021250000000e+02;1.808022e-01
3.021500000000e+02;6.411042e-02
3.021750000000e+02;1.021604e-01
3.022000000000e+02;7.658323e-02
3.022250000000e+02;2.754439e-02
3.022500000000e+02;9.425153e-02
3.022750000000e+02;7.235667e-02
3.023000000000e+02;2.865986e-02
3.023250000000e+02;8.790499e-02
3.023500000000e+02;7.455177e-02
3.023750000000e+02;8.277287e-02
3.024000000000e+02;5.402692e-02
3.024250000000e+02;3.282049e-02
3.024500000000e+02;8.121175e-02
3.024750000000e+02;4.984271e-02
3.025000000000e+02;2.924848e-02
3.025250000000e+02;7.589881e-02
3.025500000000e+02;1.991708e-01
3.025750000000e+02;6.121572e-02
3.026000000000e+02;5.112256e-02
3.026250000000e+02;6.879644e-02
3.026500000000e+02;1.597302e-01
3.026750000000e+02;1.273583e-01
3.027000000000e+02;1.164182e-01
3.027250000000e+02;1.258670e-01
3.027500000000e+02;2.035142e-01
3.027750000000e+02;9.406977e-02
3.028000000000e+02;8.463452e-02
3.028250000000e+02;1.210753e-01
3.028500000000e+02;3.343336e-02
3.028750000000e+02;8.967299e-02
3.029000000000e+02;1.550165e-01
3.029250000000e+02;1.585587e-01
3.029500000000e+02;7.718548e-02
3.029750000000e+02;7.211376e-02
3.030000000000e+02;4.512486e-02
3.030250000000e+02;5.703356e-02
3.030500000000e+02;4.793766e-02
3.030750000000e+02;5.093141e-02
3.031000000000e+02;5.802542e-02
3.031250000000e+02;1.250483e-01
3.031500000000e+02;4.991822e-02
3.031750000000e+02;1.505198e-01
3.032000000000e+02;6.386263e-02
3.032250000000e+02;1.295826e-01
3.032500000000e+02;4.621317e-02
3.032750000000e+02;1.295751e-01
3.033000000000e+02;9.565088e-02
3.033250000000e+02;9.667132e-02
3.033500000000e+02;4.299673e-02
3.033750000000e+02;1.134079e-01
3.034000000000e+02;5.999195e-02
3.034250000000e+02;7.247104e-02
3.034500000000e+02;5.161307e-02
3.034750000000e+02;1.097682e-01
3.035000000000e+02;7.778889e-02
3.035250000000e+02;1.048851e-01
3.035500000000e+02;6.631815e-02
3.035750000000e+02;1.012121e-01
3.036000000000e+02;2.763340e-02
3.036250000000e+02;4.065034e-02
3.036500000000e+02;5.580957e-02
3.036750000000e+02;7.152179e-02
3.037000000000e+02;6.725135e-02
3.037250000000e+02;6.811502e-02
3.037500000000e+02;1.062778e-01
3.037750000000e+02;3.450655e-02
3.038000000000e+02;6.324172e-02
3.038250000000e+02;7.937764e-02
3.038500000000e+02;5.519455e-02
3.038750000000e+02;1.038394e-01
3.039000000000e+02;3.875675e-02
3.039250000000e+02;6.496058e-02
3.039500000000e+02;1.920496e-01
3.039750000000e+02;6.957834e-02
3.040000000000e+02;1.066848e-01
3.040250000000e+02;5.110463e-02
3.040500000000e+02;7.522695e-02
3.040750000000e+02;4.864494e-02
3.041000000000e+02;8.017361e-02
3.041250000000e+02;1.614567e-01
3.041500000000e+02;7.665224e-02
3.041750000000e+02;7.492169e-02
3.042000000000e+02;6.328993e-02
3.042250000000e+02;1.057015e-01
3.042500000000e+02;7.498676e-02
3.042750000000e+02;6.712218e-02
3.043000000000e+02;2.907149e-02
3.043250000000e+02;4.128412e-02
3.043500000000e+02;7.693165e-02
3.043750000000e+02;7.311885e-02
3.044000000000e+02;1.013510e-01
3.044250000000e+02;9.646036e-02
3.044500000000e+02;1.438303e-01
3.044750000000e+02;9.088625e-02
3.045000000000e+02;6.497638e-02
3.045250000000e+02;7.893290e-02
3.045500000000e+02;8.572711e-02
3.045750000000e+02;4.386741e-02
3.046000000000e+02;1.681486e-01
3.046250000000e+02;5.793973e-02
3.046500000000e+02;5.474464e-02
3.046750000000e+02;2.169395e-01
3.047000000000e+02;4.870777e-02
3.047250000000e+02;4.433612e-02
3.047500000000e+02;9.311452e-02
3.047750000000e+02;5.132326e-02
3.048000000000e+02;1.018611e-01
3.048250000000e+02;9.897927e-02
3.048500000000e+02;1.624695e-01
3.048750000000e+02;6.641144e-02
3.049000000000e+02;3.905001e-02
3.049250000000e+02;5.146392e-02
3.049500000000e+02;4.523570e-02
3.049750000000e+02;9.714778e-02
3.050000000000e+02;9.188635e-02
3.050250000000e+02;8.334761e-02
3.050500000000e+02;3.074068e-02
3.050750000000e+02;2.104067e-01
3.051000000000e+02;6.182308e-02
3.051250000000e+02;3.314192e-02
3.051500000000e+02;4.286862e-02
3.051750000000e+02;1.623753e-01
3.052000000000e+02;8.216592e-02
3.052250000000e+02;7.287519e-02
3.052500000000e+02;5.560862e-02
3.052750000000e+02;5.004807e-02
3.053000000000e+02;5.346819e-02
3.053250000000e+02;2.293405e-01
3.053500000000e+02;6.556849e-02
3.053750000000e+02;6.110231e-02
3.054000000000e+02;1.103311e-01
3.054250000000e+02;6.981825e-02
3.054500000000e+02;5.120283e-02
3.054750000000e+02;5.526949e-02
3.055000000000e+02;1.037624e-01
3.055250000000e+02;1.976614e-01
3.055500000000e+02;7.194021e-02
3.055750000000e+02;1.426599e-01
3.056000000000e+02;9.481861e-02
3.056250000000e+02;1.647879e-01
3.056500000000e+02;6.747425e-02
3.056750000000e+02;1.151533e-01
3.057000000000e+02;1.782584e-01
3.057250000000e+02;1.062087e-01
3.057500000000e+02;7.319933e-02
3.057750000000e+02;6.353127e-02
3.058000000000e+02;5.255752e-02
3.058250000000e+02;4.634071e-02
3.058500000000e+02;3.502106e-02
3.058750000000e+02;1.004565e-01
3.059000000000e+02;1.380636e-01
3.059250000000e+02;5.879160e-02
3.059500000000e+02;6.968172e-02
3.059750000000e+02;1.504290e-01
3.060000000000e+02;2.102327e-01
3.060250000000e+02;8.268813e-02
3.060500000000e+02;8.370569e-02
3.060750000000e+02;6.360973e-02
3.061000000000e+02;9.140127e-02
3.061250000000e+02;1.246635e-01
3.061500000000e+02;4.428966e-02
3.061750000000e+02;6.487879e-02
3.062000000000e+02;6.851909e-02
3.062250000000e+02;3.259951e-02
3.062500000000e+02;3.720352e-02
3.062750000000e+02;4.463418e-02
3.063000000000e+02;7.376500e-02
3.063250000000e+02;1.239353e-01
3.063500000000e+02;6.723049e-02
3.063750000000e+02;1.462413e-01
3.064000000000e+02;5.720055e-02
3.064250000000e+02;4.518363e-02
3.064500000000e+02;6.628543e-02
3.064750000000e+02;6.226905e-02
3.065000000000e+02;7.802190e-02
3.065250000000e+02;5.050140e-02
3.065500000000e+02;5.931518e-02
3.065750000000e+02;2.995865e-01
3.066000000000e+02;7.293791e-02
3.066250000000e+02;3.819123e-02
3.066500000000e+02;4.722355e-02
3.066750000000e+02;6.008398e-02
3.067000000000e+02;8.144988e-02
3.067250000000e+02;5.019828e-02
3.067500000000e+02;7.449315e-02
3.067750000000e+02;1.358880e-01
3.068000000000e+02;1.198861e-01
3.068250000000e+02;9.491332e-02
3.068500000000e+02;9.259245e-02
3.068750000000e+02;3.012996e-02
3.069000000000e+02;2.669791e-01
3.069250000000e+02;7.503899e-02
3.069500000000e+02;4.783199e-02
3.069750000000e+02;8.173526e-02
3.070000000000e+02;2.769924e-02
3.070250000000e+02;5.212954e-02
3.070500000000e+02;7.461092e-02
3.070750000000e+02;1.742249e-01
3.071000000000e+02;8.016459e-02
3.071250000000e+02;7.547760e-02
3.071500000000e+02;1.342416e-01
3.071750000000e+02;7.255517e-02
3.072000000000e+02;4.607753e-02
3.072250000000e+02;9.901717e-02
3.072500000000e+02;1.092719e-01
3.072750000000e+02;1.237894e-01
3.073000000000e+02;5.355387e-02
3.073250000000e+02;6.319966e-02
3.073500000000e+02;5.892491e-02
3.073750000000e+02;6.683742e-02
3.074000000000e+02;1.563076e-01
3.074250000000e+02;4.281838e-02
3.074500000000e+02;3.644282e-02
3.074750000000e+02;1.951714e-01
3.075000000000e+02;5.616903e-02
3.075250000000e+02;6.000658e-02
3.075500000000e+02;1.338109e-01
3.075750000000e+02;4.427143e-02
3.076000000000e+02;7.289641e-02
3.076250000000e+02;6.404408e-02
3.076500000000e+02;6.086297e-02
3.076750000000e+02;5.825803e-02
3.077000000000e+02;1.658566e-01
3.077250000000e+02;8.224416e-02
3.077500000000e+02;4.650119e-02
3.077750000000e+02;4.223436e-02
3.078000000000e+02;6.347662e-02
3.078250000000e+02;1.877024e-01
3.078500000000e+02;6.776763e-02
3.078750000000e+02;6.839564e-02
3.079000000000e+02;3.648392e-02
3.079250000000e+02;6.056995e-02
3.079500000000e+02;9.270875e-02
3.079750000000e+02;1.396158e-01
3.080000000000e+02;5.960983e-02
3.080250000000e+02;4.740156e-02
3.080500000000e+02;7.572001e-02
3.080750000000e+02;5.747126e-02
3.081000000000e+02;1.267871e-01
3.081250000000e+02;9.067640e-02
3.081500000000e+02;5.931010e-02
3.081750000000e+02;5.791827e-02
3.082000000000e+02;5.912755e-02
3.082250000000e+02;9.165014e-02
3.082500000000e+02;8.860547e-02
3.082750000000e+02;7.102156e-02
3.083000000000e+02;5.909452e-02
3.083250000000e+02;6.388129e-02
3.083500000000e+02;1.120647e-01
3.083750000000e+02;1.341479e-01
3.084000000000e+02;3.776925e-02
3.084250000000e+02;7.663873e-02
3.084500000000e+02;4.814838e-02
3.084750000000e+02;6.560577e-02
3.085000000000e+02;5.159611e-02
3.085250000000e+02;3.963817e-02
3.085500000000e+02;3.810590e-02
3.085750000000e+02;8.638942e-02
3.086000000000e+02;1.298983e-01
3.086250000000e+02;9.129111e-02
3.086500000000e+02;1.482504e-01
3.086750000000e+02;6.867445e-02
3.087000000000e+02;3.329190e-02
3.087250000000e+02;4.500468e-02
3.087500000000e+02;6.323879e-02
3.087750000000e+02;5.639046e-02
3.088000000000e+02;5.416598e-02
3.088250000000e+02;3.849087e-02
3.088500000000e+02;4.423406e-02
3.088750000000e+02;6.607689e-02
3.089000000000e+02;1.053634e-01
3.089250000000e+02;1.611812e-01
3.089500000000e+02;6.947098e-02
3.089750000000e+02;8.656356e-02
